22.80,73.22,22.60,30.55,23.00,23.80,23.00,23.13,10/22/2018 08:08
22.90,73.22,22.60,30.44,23.10,23.80,23.00,23.13,10/22/2018 08:08
22.90,73.22,22.60,30.33,23.10,23.80,23.00,23.13,10/22/2018 08:08
22.90,73.22,22.60,30.22,23.10,23.80,23.00,23.13,10/22/2018 08:08
22.90,73.22,22.60,30.11,23.10,23.80,23.00,23.13,10/22/2018 08:08
22.90,73.22,22.60,30.01,23.10,23.80,23.00,23.13,10/22/2018 08:08
22.90,73.22,22.60,29.91,23.10,23.80,23.00,23.13,10/22/2018 08:08
22.90,73.22,22.60,29.81,23.10,23.80,23.00,23.13,10/22/2018 08:08
22.90,73.22,22.60,29.72,23.10,23.80,23.00,23.13,10/22/2018 08:08
22.90,73.22,22.60,29.62,23.10,23.80,23.00,23.13,10/22/2018 08:09
22.90,73.22,22.60,29.53,23.10,23.80,23.00,23.13,10/22/2018 08:09
22.90,73.22,22.60,29.45,23.00,23.80,23.00,23.13,10/22/2018 08:09
22.90,73.22,22.60,29.36,23.10,23.80,23.00,23.13,10/22/2018 08:09
22.90,73.22,22.60,29.28,23.00,23.80,23.00,23.13,10/22/2018 08:09
22.90,73.22,22.60,29.20,23.00,23.80,23.00,23.12,10/22/2018 08:09
22.90,73.22,22.60,29.12,23.00,23.80,23.00,23.12,10/22/2018 08:09
22.90,73.22,22.60,29.04,23.00,23.80,23.00,23.12,10/22/2018 08:09
22.90,73.22,22.60,28.97,23.00,23.80,23.00,23.12,10/22/2018 08:09
0,0,0,0,0,0,0,0,10/22/2018 08:09
22.90,73.22,22.60,28.89,23.10,23.80,23.00,23.12,10/22/2018 08:09
22.90,73.22,22.60,28.82,23.10,23.80,23.00,23.12,10/22/2018 08:09
0,0,0,0,0,0,0,0,10/22/2018 08:10
22.90,73.22,22.60,28.75,23.10,23.80,23.00,23.12,10/22/2018 08:10
22.90,73.22,22.60,28.69,23.10,23.80,23.00,23.12,10/22/2018 08:10
22.90,73.22,22.60,28.62,23.10,23.80,23.00,23.12,10/22/2018 08:10
22.90,73.22,22.60,28.55,23.10,23.80,23.00,23.12,10/22/2018 08:10
22.90,73.22,22.60,28.49,23.10,23.80,23.00,23.12,10/22/2018 08:10
22.90,73.22,22.60,28.43,23.10,23.80,23.00,23.12,10/22/2018 08:10
22.90,73.22,22.60,28.37,23.10,23.80,23.00,23.12,10/22/2018 08:10
22.90,73.22,22.60,28.31,23.10,23.80,23.00,23.12,10/22/2018 08:10
22.90,73.22,22.60,28.25,23.10,23.80,23.00,23.12,10/22/2018 08:10
0,0,0,0,0,0,0,0,10/22/2018 08:10
22.90,73.22,22.60,28.19,23.10,23.80,23.00,23.12,10/22/2018 08:10
0,0,0,0,0,0,0,0,10/22/2018 08:11
23.00,73.22,22.60,28.14,23.20,23.80,23.00,23.12,10/22/2018 08:11
23.00,73.22,22.60,28.08,23.10,23.80,23.00,23.12,10/22/2018 08:11
23.00,73.22,22.60,28.03,23.10,23.80,23.00,23.12,10/22/2018 08:11
23.00,73.22,22.60,27.98,23.10,23.80,23.00,23.12,10/22/2018 08:11
23.00,73.22,22.60,27.93,23.10,23.80,23.00,23.12,10/22/2018 08:11
23.00,73.22,22.60,27.88,23.10,23.80,23.00,23.12,10/22/2018 08:11
23.00,73.22,22.60,27.83,23.10,23.80,23.00,23.12,10/22/2018 08:11
23.00,73.22,22.60,27.79,23.10,23.80,23.00,23.12,10/22/2018 08:11
23.00,73.22,22.60,27.74,23.00,23.80,23.00,23.12,10/22/2018 08:11
23.00,73.22,22.60,27.69,23.00,23.80,23.00,23.11,10/22/2018 08:11
11.50,73.22,11.50,27.54,3288.30,3288.30,23.00,54.21,10/22/2018 08:11
23.00,73.22,11.50,27.50,23.00,3288.30,23.00,53.92,10/22/2018 08:12
23.00,73.22,11.50,27.45,23.00,3288.30,23.00,53.63,10/22/2018 08:12
23.00,73.22,11.50,27.41,22.90,3288.30,22.90,53.34,10/22/2018 08:12
23.00,73.22,11.50,27.37,22.90,3288.30,22.90,53.06,10/22/2018 08:12
23.00,73.22,11.50,27.33,22.90,3288.30,22.90,52.79,10/22/2018 08:12
23.00,73.22,11.50,27.29,22.90,3288.30,22.90,52.52,10/22/2018 08:12
23.00,73.22,11.50,27.26,23.00,3288.30,22.90,52.26,10/22/2018 08:12
23.00,73.22,11.50,27.22,23.00,3288.30,22.90,52.00,10/22/2018 08:12
23.00,73.22,11.50,27.18,23.00,3288.30,22.90,51.74,10/22/2018 08:12
23.00,73.22,11.50,27.14,23.00,3288.30,22.90,51.49,10/22/2018 08:12
23.00,73.22,11.50,27.11,23.00,3288.30,22.90,51.25,10/22/2018 08:12
23.00,73.22,11.50,27.07,23.00,3288.30,22.90,51.01,10/22/2018 08:12
23.00,73.22,11.50,27.04,23.00,3288.30,22.90,50.77,10/22/2018 08:13
23.00,73.22,11.50,27.01,23.00,3288.30,22.90,50.54,10/22/2018 08:13
23.00,73.22,11.50,26.97,23.00,3288.30,22.90,50.31,10/22/2018 08:13
23.00,73.22,11.50,26.94,23.00,3288.30,22.90,50.08,10/22/2018 08:13
23.00,73.22,11.50,26.91,23.10,3288.30,22.90,49.86,10/22/2018 08:13
23.00,73.22,11.50,26.88,23.10,3288.30,22.90,49.64,10/22/2018 08:13
23.10,73.22,11.50,26.84,23.10,3288.30,22.90,49.43,10/22/2018 08:13
23.00,73.22,11.50,26.81,23.10,3288.30,22.90,49.22,10/22/2018 08:13
23.10,73.22,11.50,26.78,23.20,3288.30,22.90,49.01,10/22/2018 08:13
23.10,73.22,11.50,26.76,23.20,3288.30,22.90,48.81,10/22/2018 08:13
23.10,73.22,11.50,26.73,23.20,3288.30,22.90,48.61,10/22/2018 08:13
23.10,73.22,11.50,26.70,23.20,3288.30,22.90,48.41,10/22/2018 08:14
23.10,73.22,11.50,26.67,23.20,3288.30,22.90,48.22,10/22/2018 08:14
23.10,73.22,11.50,26.64,23.20,3288.30,22.90,48.03,10/22/2018 08:14
23.10,73.22,11.50,26.62,23.20,3288.30,22.90,47.84,10/22/2018 08:14
23.10,73.22,11.50,26.59,23.20,3288.30,22.90,47.65,10/22/2018 08:14
0,0,0,0,0,0,0,0,10/22/2018 08:14
0,0,0,0,0,0,0,0,10/22/2018 08:14
0,0,0,0,0,0,0,0,10/22/2018 08:14
0,0,0,0,0,0,0,0,10/22/2018 08:15
0,0,0,0,0,0,0,0,10/22/2018 08:15
0,0,0,0,0,0,0,0,10/22/2018 08:15
0,0,0,0,0,0,0,0,10/22/2018 08:15
0,0,0,0,0,0,0,0,10/22/2018 08:15
0,0,0,0,0,0,0,0,10/22/2018 08:15
0,0,0,0,0,0,0,0,10/22/2018 08:16
23.10,73.22,11.50,26.56,23.00,3288.30,22.90,47.47,10/22/2018 08:16
0,0,0,0,0,0,0,0,10/22/2018 08:16
0,0,0,0,0,0,0,0,10/22/2018 08:16
0,0,0,0,0,0,0,0,10/22/2018 08:16
0,0,0,0,0,0,0,0,10/22/2018 08:16
